시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보
의정부시,2022,보행노인사고다발지,6831340,2023057,4115010100,41150002,경기 의정부시2,경기 의정부시 의정부동(마운티아 의정부제일점 부근),7,7,0,7,0,0,37.74138337,127.0515558,"{""type"":""Polygon"",""coordinates"":[[[127.05335246,37.74138337],[127.05331794,37.7411062],[127.0532157,37.74083968],[127.05304967,37.74059405],[127.05282624,37.74037875],[127.05255398,37.74020206],[127.05224337,37.74007077],[127.05190633,37.73998992],[127.05155583,37.73996262],[127.05120532,37.73998992],[127.05086829,37.74007077],[127.05055767,37.74020206],[127.05028542,37.74037875],[127.05006198,37.74059405],[127.04989596,37.74083968],[127.04979372,37.7411062],[127.0497592,37.74138337],[127.04979372,37.74166054],[127.04989596,37.74192706],[127.05006198,37.74217269],[127.05028542,37.74238798],[127.05055767,37.74256467],[127.05086829,37.74269596],[127.05120532,37.7427768],[127.05155583,37.7428041],[127.05190633,37.7427768],[127.05224337,37.74269596],[127.05255398,37.74256467],[127.05282624,37.74238798],[127.05304967,37.74217269],[127.0532157,37.74192706],[127.05331794,37.74166054],[127.05335246,37.74138337]]]}"
의정부시,2022,자전거사고다발지,6813248,2023016,4115010100,41150004,경기도 의정부시4,경기도 의정부시 의정부동(마운티아 의정부제일점 부근),4,4,0,0,2,2,37.74106945,127.0524903,"{""type"":""Polygon"",""coordinates"":[[[127.05428694,37.74106945],[127.05425242,37.74079227],[127.05415018,37.74052575],[127.05398416,37.74028012],[127.05376072,37.74006482],[127.05348847,37.73988813],[127.05317785,37.73975684],[127.05284082,37.73967598],[127.05249031,37.73964869],[127.05213981,37.73967598],[127.05180277,37.73975684],[127.05149216,37.73988813],[127.0512199,37.74006482],[127.05099647,37.74028012],[127.05083044,37.74052575],[127.0507282,37.74079227],[127.05069368,37.74106945],[127.0507282,37.74134662],[127.05083044,37.74161314],[127.05099647,37.74185877],[127.0512199,37.74207406],[127.05149216,37.74225075],[127.05180277,37.74238204],[127.05213981,37.74246288],[127.05249031,37.74249018],[127.05284082,37.74246288],[127.05317785,37.74238204],[127.05348847,37.74225075],[127.05376072,37.74207406],[127.05398416,37.74185877],[127.05415018,37.74161314],[127.05425242,37.74134662],[127.05428694,37.74106945]]]}"
의정부시,2022,자전거사고다발지,6813172,2023016,4115011000,41150005,경기도 의정부시5,경기도 의정부시 가능동(신촌건널목교차로 부근),3,3,1,0,2,0,37.75126897,127.0330178,"{""type"":""Polygon"",""coordinates"":[[[127.03481438,37.75126897],[127.03477986,37.75099184],[127.03467762,37.75072535],[127.0345116,37.75047975],[127.03428816,37.75026448],[127.03401591,37.75008782],[127.03370529,37.74995654],[127.03336826,37.7498757],[127.03301775,37.74984841],[127.03266725,37.7498757],[127.03233021,37.74995654],[127.0320196,37.75008782],[127.03174734,37.75026448],[127.03152391,37.75047975],[127.03135788,37.75072535],[127.03125564,37.75099184],[127.03122112,37.75126897],[127.03125564,37.75154611],[127.03135788,37.75181259],[127.03152391,37.75205819],[127.03174734,37.75227345],[127.0320196,37.75245011],[127.03233021,37.75258138],[127.03266725,37.75266222],[127.03301775,37.75268951],[127.03336826,37.75266222],[127.03370529,37.75258138],[127.03401591,37.75245011],[127.03428816,37.75227345],[127.0345116,37.75205819],[127.03467762,37.75181259],[127.03477986,37.75154611],[127.03481438,37.75126897]]]}"
의정부시,2022,자전거사고다발지,6813108,2023016,4115010400,41150003,경기도 의정부시3,경기도 의정부시 신곡동(케이마트 신곡점 부근),4,4,0,1,1,2,37.73596656,127.0617139,"{""type"":""Polygon"",""coordinates"":[[[127.06351052,37.73596656],[127.063476,37.73568937],[127.06337376,37.73542282],[127.06320774,37.73517718],[127.0629843,37.73496186],[127.06271205,37.73478516],[127.06240143,37.73465386],[127.0620644,37.734573],[127.06171389,37.7345457],[127.06136339,37.734573],[127.06102635,37.73465386],[127.06071574,37.73478516],[127.06044348,37.73496186],[127.06022005,37.73517718],[127.06005402,37.73542282],[127.05995178,37.73568937],[127.05991726,37.73596656],[127.05995178,37.73624375],[127.06005402,37.73651029],[127.06022005,37.73675594],[127.06044348,37.73697124],[127.06071574,37.73714794],[127.06102635,37.73727924],[127.06136339,37.73736009],[127.06171389,37.73738739],[127.0620644,37.73736009],[127.06240143,37.73727924],[127.06271205,37.73714794],[127.0629843,37.73697124],[127.06320774,37.73675594],[127.06337376,37.73651029],[127.063476,37.73624375],[127.06351052,37.73596656]]]}"
의정부시,2022,자전거사고다발지,6813154,2023016,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(양주교 부근),4,5,0,1,2,2,37.74512918,127.0534874,"{""type"":""Polygon"",""coordinates"":[[[127.05528405,37.74512918],[127.05524953,37.74485202],[127.05514729,37.74458551],[127.05498127,37.74433989],[127.05475783,37.74412461],[127.05448558,37.74394793],[127.05417497,37.74381664],[127.05383793,37.74373579],[127.05348742,37.7437085],[127.05313692,37.74373579],[127.05279988,37.74381664],[127.05248927,37.74394793],[127.05221701,37.74412461],[127.05199358,37.74433989],[127.05182755,37.74458551],[127.05172532,37.74485202],[127.05169079,37.74512918],[127.05172532,37.74540634],[127.05182755,37.74567285],[127.05199358,37.74591846],[127.05221701,37.74613374],[127.05248927,37.74631041],[127.05279988,37.7464417],[127.05313692,37.74652254],[127.05348742,37.74654984],[127.05383793,37.74652254],[127.05417497,37.7464417],[127.05448558,37.74631041],[127.05475783,37.74613374],[127.05498127,37.74591846],[127.05514729,37.74567285],[127.05524953,37.74540634],[127.05528405,37.74512918]]]}"
의정부시,2022,자전거사고다발지,6813245,2023016,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(보건소입구교차로 부근),4,4,0,2,1,1,37.73804798,127.040251,"{""type"":""Polygon"",""coordinates"":[[[127.04204764,37.73804798],[127.04201312,37.73777079],[127.04191088,37.73750426],[127.04174486,37.73725862],[127.04152142,37.73704331],[127.04124917,37.73686661],[127.04093856,37.73673531],[127.04060152,37.73665446],[127.04025101,37.73662716],[127.03990051,37.73665446],[127.03956347,37.73673531],[127.03925286,37.73686661],[127.0389806,37.73704331],[127.03875717,37.73725862],[127.03859114,37.73750426],[127.03848891,37.73777079],[127.03845438,37.73804798],[127.03848891,37.73832516],[127.03859114,37.7385917],[127.03875717,37.73883733],[127.0389806,37.73905263],[127.03925286,37.73922933],[127.03956347,37.73936062],[127.03990051,37.73944147],[127.04025101,37.73946877],[127.04060152,37.73944147],[127.04093856,37.73936062],[127.04124917,37.73922933],[127.04152142,37.73905263],[127.04174486,37.73883733],[127.04191088,37.7385917],[127.04201312,37.73832516],[127.04204764,37.73804798]]]}"
의정부시,2021,보행노인사고다발지,6780688,2022042,4115010400,41150003,경기도 의정부시3,경기도 의정부시 신곡동(신곡2동주민센터앞 부근),5,5,0,5,0,0,37.74212963,127.056604,"{""type"":""Polygon"",""coordinates"":[[[127.05750235,37.74212963],[127.05748509,37.74199104],[127.05743397,37.74185778],[127.05735096,37.74173497],[127.05723924,37.74162732],[127.05710311,37.74153898],[127.05694781,37.74147333],[127.05677929,37.74143291],[127.05660404,37.74141926],[127.05642878,37.74143291],[127.05626027,37.74147333],[127.05610496,37.74153898],[127.05596883,37.74162732],[127.05585711,37.74173497],[127.0557741,37.74185778],[127.05572298,37.74199104],[127.05570572,37.74212963],[127.05572298,37.74226821],[127.0557741,37.74240147],[127.05585711,37.74252428],[127.05596883,37.74263193],[127.05610496,37.74272027],[127.05626027,37.74278592],[127.05642878,37.74282634],[127.05660404,37.74283999],[127.05677929,37.74282634],[127.05694781,37.74278592],[127.05710311,37.74272027],[127.05723924,37.74263193],[127.05735096,37.74252428],[127.05743397,37.74240147],[127.05748509,37.74226821],[127.05750235,37.74212963]]]}"
의정부시,2021,보행노인사고다발지,6780669,2022042,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(송산교차로 부근),5,5,0,5,0,0,37.73904458,127.0511746,"{""type"":""Polygon"",""coordinates"":[[[127.05207291,37.73904458],[127.05205565,37.73890599],[127.05200453,37.73877272],[127.05192151,37.73864991],[127.0518098,37.73854225],[127.05167367,37.73845391],[127.05151836,37.73838826],[127.05134984,37.73834783],[127.05117459,37.73833418],[127.05099934,37.73834783],[127.05083082,37.73838826],[127.05067551,37.73845391],[127.05053939,37.73854225],[127.05042767,37.73864991],[127.05034466,37.73877272],[127.05029354,37.73890599],[127.05027628,37.73904458],[127.05029354,37.73918317],[127.05034466,37.73931644],[127.05042767,37.73943925],[127.05053939,37.7395469],[127.05067551,37.73963525],[127.05083082,37.7397009],[127.05099934,37.73974132],[127.05117459,37.73975497],[127.05134984,37.73974132],[127.05151836,37.7397009],[127.05167367,37.73963525],[127.0518098,37.7395469],[127.05192151,37.73943925],[127.05200453,37.73931644],[127.05205565,37.73918317],[127.05207291,37.73904458]]]}"
의정부시,2021,보행노인사고다발지,6780699,2022042,4115010200,41150001,경기도 의정부시1,경기도 의정부시 호원동(회룡역서울1호선 부근),5,5,1,4,0,0,37.72460898,127.0474036,"{""type"":""Polygon"",""coordinates"":[[[127.04830189,37.72460898],[127.04828463,37.72447036],[127.04823351,37.72433707],[127.0481505,37.72421423],[127.04803878,37.72410655],[127.04790265,37.72401819],[127.04774734,37.72395253],[127.04757883,37.72391209],[127.04740357,37.72389844],[127.04722832,37.72391209],[127.0470598,37.72395253],[127.0469045,37.72401819],[127.04676837,37.72410655],[127.04665665,37.72421423],[127.04657364,37.72433707],[127.04652252,37.72447036],[127.04650526,37.72460898],[127.04652252,37.72474759],[127.04657364,37.72488089],[127.04665665,37.72500373],[127.04676837,37.7251114],[127.0469045,37.72519976],[127.0470598,37.72526542],[127.04722832,37.72530585],[127.04740357,37.72531951],[127.04757883,37.72530585],[127.04774734,37.72526542],[127.04790265,37.72519976],[127.04803878,37.7251114],[127.0481505,37.72500373],[127.04823351,37.72488089],[127.04828463,37.72474759],[127.04830189,37.72460898]]]}"
의정부시,2021,보행어린이사고다발지,6807675,2022084,4115010600,41150001,경기도 의정부시1,경기도 의정부시 민락동(삼현초교 부근),3,3,0,1,2,0,37.75060436,127.1160692,"{""type"":""Polygon"",""coordinates"":[[[127.1178658,37.75060436],[127.11783128,37.75032722],[127.11772904,37.75006073],[127.11756301,37.74981513],[127.11733958,37.74959986],[127.11706732,37.74942319],[127.11675671,37.74929192],[127.11641967,37.74921108],[127.11606917,37.74918378],[127.11571866,37.74921108],[127.11538163,37.74929192],[127.11507101,37.74942319],[127.11479876,37.74959986],[127.11457532,37.74981513],[127.1144093,37.75006073],[127.11430706,37.75032722],[127.11427254,37.75060436],[127.11430706,37.7508815],[127.1144093,37.75114798],[127.11457532,37.75139358],[127.11479876,37.75160884],[127.11507101,37.75178551],[127.11538163,37.75191678],[127.11571866,37.75199761],[127.11606917,37.75202491],[127.11641967,37.75199761],[127.11675671,37.75191678],[127.11706732,37.75178551],[127.11733958,37.75160884],[127.11756301,37.75139358],[127.11772904,37.75114798],[127.11783128,37.7508815],[127.1178658,37.75060436]]]}"
의정부시,2021,자전거사고다발지,6807107,2022083,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(부용아파트앞 부근),8,8,0,4,4,0,37.74313745,127.0533557,"{""type"":""Polygon"",""coordinates"":[[[127.05515237,37.74313745],[127.05511785,37.74286029],[127.05501561,37.74259377],[127.05484959,37.74234814],[127.05462615,37.74213285],[127.0543539,37.74195617],[127.05404328,37.74182488],[127.05370625,37.74174403],[127.05335574,37.74171673],[127.05300524,37.74174403],[127.0526682,37.74182488],[127.05235759,37.74195617],[127.05208533,37.74213285],[127.0518619,37.74234814],[127.05169587,37.74259377],[127.05159363,37.74286029],[127.05155911,37.74313745],[127.05159363,37.74341462],[127.05169587,37.74368113],[127.0518619,37.74392675],[127.05208533,37.74414204],[127.05235759,37.74431872],[127.0526682,37.74445],[127.05300524,37.74453085],[127.05335574,37.74455815],[127.05370625,37.74453085],[127.05404328,37.74445],[127.0543539,37.74431872],[127.05462615,37.74414204],[127.05484959,37.74392675],[127.05501561,37.74368113],[127.05511785,37.74341462],[127.05515237,37.74313745]]]}"
의정부시,2021,자전거사고다발지,6806113,2022083,4115011000,41150004,경기도 의정부시4,경기도 의정부시 가능동(속성변화점 부근),4,5,0,0,3,2,37.7505721,127.0437946,"{""type"":""Polygon"",""coordinates"":[[[127.04559128,37.7505721],[127.04555675,37.75029496],[127.04545452,37.75002847],[127.04528849,37.74978287],[127.04506505,37.7495676],[127.0447928,37.74939093],[127.04448219,37.74925965],[127.04414515,37.74917881],[127.04379465,37.74915152],[127.04344414,37.74917881],[127.0431071,37.74925965],[127.04279649,37.74939093],[127.04252424,37.7495676],[127.0423008,37.74978287],[127.04213478,37.75002847],[127.04203254,37.75029496],[127.04199801,37.7505721],[127.04203254,37.75084924],[127.04213478,37.75111572],[127.0423008,37.75136132],[127.04252424,37.75157658],[127.04279649,37.75175325],[127.0431071,37.75188452],[127.04344414,37.75196535],[127.04379465,37.75199265],[127.04414515,37.75196535],[127.04448219,37.75188452],[127.0447928,37.75175325],[127.04506505,37.75157658],[127.04528849,37.75136132],[127.04545452,37.75111572],[127.04555675,37.75084924],[127.04559128,37.7505721]]]}"
의정부시,2021,자전거사고다발지,6805804,2022083,4115010400,41150003,경기도 의정부시3,경기도 의정부시 신곡동(발곡역앞교차로 부근),4,4,0,1,2,1,37.72668473,127.0525996,"{""type"":""Polygon"",""coordinates"":[[[127.05439621,37.72668473],[127.05436169,37.7264075],[127.05425945,37.72614093],[127.05409342,37.72589525],[127.05386999,37.72567991],[127.05359773,37.72550319],[127.05328712,37.72537187],[127.05295008,37.725291],[127.05259958,37.7252637],[127.05224907,37.725291],[127.05191204,37.72537187],[127.05160142,37.72550319],[127.05132917,37.72567991],[127.05110574,37.72589525],[127.05093971,37.72614093],[127.05083747,37.7264075],[127.05080295,37.72668473],[127.05083747,37.72696196],[127.05093971,37.72722853],[127.05110574,37.72747421],[127.05132917,37.72768954],[127.05160142,37.72786626],[127.05191204,37.72799758],[127.05224907,37.72807844],[127.05259958,37.72810574],[127.05295008,37.72807844],[127.05328712,37.72799758],[127.05359773,37.72786626],[127.05386999,37.72768954],[127.05409342,37.72747421],[127.05425945,37.72722853],[127.05436169,37.72696196],[127.05439621,37.72668473]]]}"
의정부시,2021,자전거사고다발지,6807109,2022083,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(제일시장앞 부근),5,6,0,3,3,0,37.73995121,127.0515077,"{""type"":""Polygon"",""coordinates"":[[[127.05330436,37.73995121],[127.05326984,37.73967403],[127.0531676,37.7394075],[127.05300157,37.73916187],[127.05277814,37.73894657],[127.05250588,37.73876987],[127.05219527,37.73863858],[127.05185823,37.73855773],[127.05150773,37.73853043],[127.05115722,37.73855773],[127.05082019,37.73863858],[127.05050957,37.73876987],[127.05023732,37.73894657],[127.05001388,37.73916187],[127.04984786,37.7394075],[127.04974562,37.73967403],[127.0497111,37.73995121],[127.04974562,37.74022839],[127.04984786,37.74049491],[127.05001388,37.74074054],[127.05023732,37.74095584],[127.05050957,37.74113253],[127.05082019,37.74126382],[127.05115722,37.74134467],[127.05150773,37.74137197],[127.05185823,37.74134467],[127.05219527,37.74126382],[127.05250588,37.74113253],[127.05277814,37.74095584],[127.05300157,37.74074054],[127.0531676,37.74049491],[127.05326984,37.74022839],[127.05330436,37.73995121]]]}"
의정부시,2020,무단횡단사고다발지,6693441,2021030,4115010100,280241002,경기북부 의정부2,경기도 의정부시 의정부동(보건소입구교차로 부근),5,5,0,0,4,1,37.73825272,127.0405091,"{""type"":""Polygon"",""coordinates"":[[[127.04320408,37.73825272],[127.0431523,37.73783695],[127.04299894,37.73743714],[127.0427499,37.73706868],[127.04241475,37.73674572],[127.04200637,37.73648067],[127.04154045,37.73628372],[127.04103489,37.73616244],[127.04050914,37.73612149],[127.03998338,37.73616244],[127.03947782,37.73628372],[127.0390119,37.73648067],[127.03860352,37.73674572],[127.03826837,37.73706868],[127.03801933,37.73743714],[127.03786597,37.73783695],[127.03781419,37.73825272],[127.03786597,37.7386685],[127.03801933,37.7390683],[127.03826837,37.73943675],[127.03860352,37.7397597],[127.0390119,37.74002473],[127.03947782,37.74022167],[127.03998338,37.74034295],[127.04050914,37.7403839],[127.04103489,37.74034295],[127.04154045,37.74022167],[127.04200637,37.74002473],[127.04241475,37.7397597],[127.0427499,37.73943675],[127.04299894,37.7390683],[127.0431523,37.7386685],[127.04320408,37.73825272]]]}"
의정부시,2020,무단횡단사고다발지,6693442,2021030,4115010100,280241001,경기북부 의정부1,경기도 의정부시 의정부동(파발교차로 부근),5,5,0,2,2,1,37.74412627,127.0515569,"{""type"":""Polygon"",""coordinates"":[[[127.05425184,37.74412627],[127.05420006,37.74371052],[127.0540467,37.74331075],[127.05379766,37.74294232],[127.05346251,37.74261938],[127.05305413,37.74235436],[127.05258821,37.74215742],[127.05208265,37.74203615],[127.0515569,37.7419952],[127.05103114,37.74203615],[127.05052559,37.74215742],[127.05005967,37.74235436],[127.04965128,37.74261938],[127.04931613,37.74294232],[127.04906709,37.74331075],[127.04891373,37.74371052],[127.04886195,37.74412627],[127.04891373,37.74454201],[127.04906709,37.74494178],[127.04931613,37.7453102],[127.04965128,37.74563312],[127.05005967,37.74589814],[127.05052559,37.74609506],[127.05103114,37.74621633],[127.0515569,37.74625727],[127.05208265,37.74621633],[127.05258821,37.74609506],[127.05305413,37.74589814],[127.05346251,37.74563312],[127.05379766,37.7453102],[127.0540467,37.74494178],[127.05420006,37.74454201],[127.05425184,37.74412627]]]}"
의정부시,2020,보행노인사고다발지,6682229,2021024,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(신곡교 부근),5,5,0,1,3,1,37.73764012,127.0532613,"{""type"":""Polygon"",""coordinates"":[[[127.05505795,37.73764012],[127.05502343,37.73736293],[127.05492119,37.73709639],[127.05475517,37.73685075],[127.05453173,37.73663544],[127.05425948,37.73645874],[127.05394886,37.73632744],[127.05361183,37.73624659],[127.05326132,37.73621929],[127.05291082,37.73624659],[127.05257378,37.73632744],[127.05226317,37.73645874],[127.05199091,37.73663544],[127.05176748,37.73685075],[127.05160145,37.73709639],[127.05149921,37.73736293],[127.05146469,37.73764012],[127.05149921,37.7379173],[127.05160145,37.73818384],[127.05176748,37.73842947],[127.05199091,37.73864478],[127.05226317,37.73882147],[127.05257378,37.73895277],[127.05291082,37.73903362],[127.05326132,37.73906092],[127.05361183,37.73903362],[127.05394886,37.73895277],[127.05425948,37.73882147],[127.05453173,37.73864478],[127.05475517,37.73842947],[127.05492119,37.73818384],[127.05502343,37.7379173],[127.05505795,37.73764012]]]}"
의정부시,2020,보행노인사고다발지,6682228,2021024,4115010100,41150003,경기도 의정부시3,경기도 의정부시 의정부동(가능로135번길39 부근),4,4,0,3,1,0,37.74789421,127.0453198,"{""type"":""Polygon"",""coordinates"":[[[127.04711646,37.74789421],[127.04708194,37.74761707],[127.0469797,37.74735057],[127.04681367,37.74710496],[127.04659024,37.74688968],[127.04631798,37.746713],[127.04600737,37.74658172],[127.04567034,37.74650088],[127.04531983,37.74647358],[127.04496932,37.74650088],[127.04463229,37.74658172],[127.04432168,37.746713],[127.04404942,37.74688968],[127.04382599,37.74710496],[127.04365996,37.74735057],[127.04355772,37.74761707],[127.0435232,37.74789421],[127.04355772,37.74817136],[127.04365996,37.74843786],[127.04382599,37.74868346],[127.04404942,37.74889874],[127.04432168,37.74907541],[127.04463229,37.74920668],[127.04496932,37.74928752],[127.04531983,37.74931482],[127.04567034,37.74928752],[127.04600737,37.74920668],[127.04631798,37.74907541],[127.04659024,37.74889874],[127.04681367,37.74868346],[127.0469797,37.74843786],[127.04708194,37.74817136],[127.04711646,37.74789421]]]}"
의정부시,2020,보행노인사고다발지,6682232,2021024,4115010400,41150005,경기도 의정부시5,경기도 의정부시 신곡동(신곡2동주민센터앞 부근),3,3,0,2,1,0,37.74280019,127.0564194,"{""type"":""Polygon"",""coordinates"":[[[127.05821601,37.74280019],[127.05818148,37.74252302],[127.05807925,37.74225651],[127.05791322,37.74201088],[127.05768979,37.74179559],[127.05741753,37.7416189],[127.05710692,37.74148761],[127.05676988,37.74140676],[127.05641938,37.74137946],[127.05606887,37.74140676],[127.05573184,37.74148761],[127.05542122,37.7416189],[127.05514897,37.74179559],[127.05492553,37.74201088],[127.05475951,37.74225651],[127.05465727,37.74252302],[127.05462275,37.74280019],[127.05465727,37.74307736],[127.05475951,37.74334387],[127.05492553,37.74358949],[127.05514897,37.74380478],[127.05542122,37.74398146],[127.05573184,37.74411275],[127.05606887,37.7441936],[127.05641938,37.74422089],[127.05676988,37.7441936],[127.05710692,37.74411275],[127.05741753,37.74398146],[127.05768979,37.74380478],[127.05791322,37.74358949],[127.05807925,37.74334387],[127.05818148,37.74307736],[127.05821601,37.74280019]]]}"
의정부시,2020,보행노인사고다발지,6678336,2021024,4115010400,41150006,경기도 의정부시6,경기도 의정부시 신곡동(신곡고가교차로 부근),3,3,0,1,2,0,37.73660389,127.0708009,"{""type"":""Polygon"",""coordinates"":[[[127.07259757,37.73660389],[127.07256304,37.73632669],[127.0724608,37.73606015],[127.07229478,37.73581451],[127.07207134,37.7355992],[127.07179909,37.7354225],[127.07148848,37.73529119],[127.07115144,37.73521034],[127.07080093,37.73518304],[127.07045043,37.73521034],[127.07011339,37.73529119],[127.06980278,37.7354225],[127.06953053,37.7355992],[127.06930709,37.73581451],[127.06914106,37.73606015],[127.06903883,37.73632669],[127.0690043,37.73660389],[127.06903883,37.73688108],[127.06914106,37.73714761],[127.06930709,37.73739325],[127.06953053,37.73760856],[127.06980278,37.73778526],[127.07011339,37.73791655],[127.07045043,37.73799741],[127.07080093,37.73802471],[127.07115144,37.73799741],[127.07148848,37.73791655],[127.07179909,37.73778526],[127.07207134,37.73760856],[127.07229478,37.73739325],[127.0724608,37.73714761],[127.07256304,37.73688108],[127.07259757,37.73660389]]]}"
의정부시,2020,보행노인사고다발지,6682231,2021024,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(파발교차로 부근),5,5,1,3,1,0,37.74280417,127.0497436,"{""type"":""Polygon"",""coordinates"":[[[127.05154026,37.74280417],[127.05150574,37.742527],[127.0514035,37.74226049],[127.05123747,37.74201486],[127.05101404,37.74179957],[127.05074178,37.74162288],[127.05043117,37.74149159],[127.05009413,37.74141074],[127.04974363,37.74138344],[127.04939312,37.74141074],[127.04905609,37.74149159],[127.04874547,37.74162288],[127.04847322,37.74179957],[127.04824978,37.74201486],[127.04808376,37.74226049],[127.04798152,37.742527],[127.047947,37.74280417],[127.04798152,37.74308134],[127.04808376,37.74334785],[127.04824978,37.74359347],[127.04847322,37.74380876],[127.04874547,37.74398544],[127.04905609,37.74411673],[127.04939312,37.74419758],[127.04974363,37.74422487],[127.05009413,37.74419758],[127.05043117,37.74411673],[127.05074178,37.74398544],[127.05101404,37.74380876],[127.05123747,37.74359347],[127.0514035,37.74334785],[127.05150574,37.74308134],[127.05154026,37.74280417]]]}"
의정부시,2020,보행노인사고다발지,6682230,2021024,4115011000,41150004,경기도 의정부시4,경기도 의정부시 가능동(대한적십자사앞 부근),4,4,0,0,4,0,37.75041015,127.0422952,"{""type"":""Polygon"",""coordinates"":[[[127.04409187,37.75041015],[127.04405735,37.75013301],[127.04395511,37.74986652],[127.04378909,37.74962092],[127.04356565,37.74940565],[127.0432934,37.74922898],[127.04298279,37.7490977],[127.04264575,37.74901686],[127.04229524,37.74898957],[127.04194474,37.74901686],[127.0416077,37.7490977],[127.04129709,37.74922898],[127.04102483,37.74940565],[127.0408014,37.74962092],[127.04063537,37.74986652],[127.04053314,37.75013301],[127.04049861,37.75041015],[127.04053314,37.75068729],[127.04063537,37.75095378],[127.0408014,37.75119937],[127.04102483,37.75141464],[127.04129709,37.7515913],[127.0416077,37.75172257],[127.04194474,37.75180341],[127.04229524,37.75183071],[127.04264575,37.75180341],[127.04298279,37.75172257],[127.0432934,37.7515913],[127.04356565,37.75141464],[127.04378909,37.75119937],[127.04395511,37.75095378],[127.04405735,37.75068729],[127.04409187,37.75041015]]]}"
의정부시,2020,보행어린이사고다발지,6671386,2021017,4115010600,41150001,경기도 의정부시1,경기도 의정부시 민락동(뚜뚜어린이치과 부근),3,3,0,0,3,0,37.74490433,127.0987322,"{""type"":""Polygon"",""coordinates"":[[[127.10052883,37.74490433],[127.10049431,37.74462717],[127.10039207,37.74436066],[127.10022605,37.74411504],[127.10000261,37.74389975],[127.09973036,37.74372307],[127.09941974,37.74359178],[127.09908271,37.74351094],[127.0987322,37.74348364],[127.0983817,37.74351094],[127.09804466,37.74359178],[127.09773405,37.74372307],[127.09746179,37.74389975],[127.09723836,37.74411504],[127.09707233,37.74436066],[127.0969701,37.74462717],[127.09693557,37.74490433],[127.0969701,37.74518149],[127.09707233,37.74544799],[127.09723836,37.74569361],[127.09746179,37.74590889],[127.09773405,37.74608556],[127.09804466,37.74621685],[127.0983817,37.74629769],[127.0987322,37.74632499],[127.09908271,37.74629769],[127.09941974,37.74621685],[127.09973036,37.74608556],[127.10000261,37.74590889],[127.10022605,37.74569361],[127.10039207,37.74544799],[127.10049431,37.74518149],[127.10052883,37.74490433]]]}"
의정부시,2020,자전거사고다발지,6689604,2021028,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(농심물류센터앞 부근),7,8,0,1,5,2,37.73760688,127.0544759,"{""type"":""Polygon"",""coordinates"":[[[127.05627254,37.73760688],[127.05623802,37.73732969],[127.05613578,37.73706315],[127.05596976,37.73681751],[127.05574632,37.7366022],[127.05547407,37.7364255],[127.05516345,37.7362942],[127.05482642,37.73621335],[127.05447591,37.73618605],[127.05412541,37.73621335],[127.05378837,37.7362942],[127.05347776,37.7364255],[127.0532055,37.7366022],[127.05298207,37.73681751],[127.05281604,37.73706315],[127.05271381,37.73732969],[127.05267928,37.73760688],[127.05271381,37.73788406],[127.05281604,37.7381506],[127.05298207,37.73839623],[127.0532055,37.73861154],[127.05347776,37.73878823],[127.05378837,37.73891953],[127.05412541,37.73900038],[127.05447591,37.73902768],[127.05482642,37.73900038],[127.05516345,37.73891953],[127.05547407,37.73878823],[127.05574632,37.73861154],[127.05596976,37.73839623],[127.05613578,37.7381506],[127.05623802,37.73788406],[127.05627254,37.73760688]]]}"
의정부시,2020,자전거사고다발지,6689605,2021028,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(가능로126 부근),4,5,0,1,3,1,37.74702371,127.0448377,"{""type"":""Polygon"",""coordinates"":[[[127.04663429,37.74702371],[127.04659977,37.74674655],[127.04649753,37.74648005],[127.0463315,37.74623444],[127.04610807,37.74601916],[127.04583581,37.74584248],[127.0455252,37.7457112],[127.04518816,37.74563036],[127.04483766,37.74560306],[127.04448715,37.74563036],[127.04415012,37.7457112],[127.0438395,37.74584248],[127.04356725,37.74601916],[127.04334381,37.74623444],[127.04317779,37.74648005],[127.04307555,37.74674655],[127.04304103,37.74702371],[127.04307555,37.74730086],[127.04317779,37.74756736],[127.04334381,37.74781296],[127.04356725,37.74802824],[127.0438395,37.74820491],[127.04415012,37.74833619],[127.04448715,37.74841703],[127.04483766,37.74844433],[127.04518816,37.74841703],[127.0455252,37.74833619],[127.04583581,37.74820491],[127.04610807,37.74802824],[127.0463315,37.74781296],[127.04649753,37.74756736],[127.04659977,37.74730086],[127.04663429,37.74702371]]]}"
